Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
1,1,2,1,1.0,104,24.0,7237.0,0,0,1480000.0
1,1,2,1,4.0,52,19.0,7408.0,0,0,1480000.0
0,0,0,1,14.0,250,27.0,5968.0,0,0,1480000.0
0,1,0,0,38.0,360,32.0,6184.0,0,0,1477000.0
0,0,0,0,40.0,332,31.0,6368.0,0,0,1476000.0
0,0,0,1,41.0,167,25.0,5874.0,0,0,1476000.0
0,0,2,1,0.0,217,26.0,6673.0,0,0,1476000.0
0,0,0,0,42.0,207,25.0,7006.0,0,0,1476000.0
0,0,1,0,60.0,288,27.0,7018.0,0,0,1476000.0
0,0,0,1,18.0,227,28.0,5770.0,0,0,1476000.0
0,0,2,1,14.0,300,30.0,6478.0,0,0,1476000.0
0,1,2,1,11.0,360,31.0,6508.0,0,0,1472000.0
1,1,0,1,0.0,117,23.0,6831.0,0,0,1469000.0
0,0,1,0,57.0,272,29.0,7016.0,0,0,1467000.0
0,0,0,0,49.0,320,28.0,6255.0,0,0,1467000.0
0,1,1,0,16.0,160,27.0,6268.0,0,0,1466000.0
0,1,0,0,15.0,222,28.0,6274.0,0,0,1466000.0
1,1,2,1,5.0,280,29.0,7140.0,0,0,1462000.0
0,0,2,0,0.0,71,22.0,7416.0,0,0,1461000.0
1,1,0,1,54.0,156,25.0,6507.0,1,0,1460000.0
0,0,1,0,55.0,188,28.0,6523.0,0,0,1456000.0
0,0,0,0,15.0,141,26.0,6522.0,0,0,1456000.0
0,0,2,1,11.0,188,23.0,6572.0,0,0,1456000.0
0,0,2,1,0.0,532,35.0,5999.0,0,0,1456000.0
0,0,2,1,1.0,412,34.0,5255.0,0,0,1456000.0
0,0,2,0,0.0,278,28.0,6150.0,1,0,1455000.0
0,1,0,1,4.0,297,29.0,6333.0,0,0,1455000.0
0,1,0,0,0.0,142,25.0,6212.0,0,0,1455000.0
0,1,0,1,16.0,113,21.0,6427.0,1,0,1455000.0
0,1,0,1,6.0,258,27.0,6361.0,0,0,1455000.0
1,1,0,1,32.0,94,24.0,6400.0,1,0,1455000.0
0,1,0,1,3.0,64,23.0,6354.0,0,0,1455000.0
1,1,2,1,0.0,139,25.0,6414.0,0,0,1455000.0
0,1,2,0,0.0,284,28.0,6368.0,0,0,1455000.0
0,0,2,0,0.0,140,24.0,6912.0,0,0,1455000.0
0,1,2,1,0.0,58,21.0,6153.0,0,0,1455000.0
0,0,1,1,2.0,90,21.0,6302.0,0,0,1455000.0
0,0,0,1,26.0,223,26.0,6465.0,0,0,1450000.0
1,1,2,1,0.0,403,29.0,7304.0,0,0,1450000.0
0,0,2,1,0.0,316,29.0,6917.0,0,0,1448000.0
1,1,1,1,0.0,299,29.0,6607.0,0,0,1446000.0
0,0,2,0,3.0,215,28.0,7347.0,0,0,1440000.0
0,0,0,1,42.0,316,30.0,6275.0,0,0,1438000.0
0,0,2,1,96.0,254,36.0,7263.0,0,0,1437000.0
1,1,1,1,17.0,129,24.0,6336.0,0,0,1436000.0
1,1,2,1,0.0,254,30.0,5900.0,0,0,1435000.0
1,1,2,1,11.0,114,20.0,7180.0,0,0,1435000.0
0,0,1,0,9.0,208,30.0,5774.0,0,0,1430000.0
0,0,1,1,0.0,162,24.0,7342.0,0,0,1430000.0
1,1,2,1,7.0,104,22.0,7587.0,0,0,1430000.0
0,0,0,0,2.0,301,30.0,6014.0,0,0,1428000.0
0,1,0,0,28.0,59,25.0,5784.0,0,0,1419000.0
0,1,0,0,84.0,196,33.0,5761.0,0,0,1419000.0
0,1,0,0,68.0,76,25.0,5820.0,0,0,1419000.0
0,0,2,1,0.0,146,27.0,6911.0,0,0,1418000.0
0,0,2,1,0.0,189,26.0,7050.0,0,0,1413000.0
0,1,0,1,1.0,221,29.0,6018.0,0,0,1411000.0
0,1,0,1,14.0,156,28.0,6000.0,0,0,1411000.0
0,1,0,0,6.0,202,29.0,6015.0,0,0,1411000.0
1,1,2,0,0.0,89,22.0,7036.0,0,0,1410000.0
1,1,0,0,15.0,85,21.0,6883.0,0,0,1410000.0
0,0,1,0,54.0,508,33.0,6381.0,0,0,1400000.0
0,0,1,1,28.0,238,28.0,6458.0,1,0,1400000.0
0,0,1,1,42.0,290,29.0,7281.0,0,0,1398000.0
0,1,0,0,63.0,80,25.0,5836.0,0,0,1397000.0
0,1,0,0,54.0,78,26.0,5772.0,0,0,1397000.0
0,0,0,0,8.0,201,26.0,6108.0,0,0,1396000.0
1,1,2,1,0.0,250,28.0,6938.0,0,0,1396000.0
1,1,0,0,7.0,87,20.0,6350.0,0,0,1396000.0
1,1,0,1,17.0,166,25.0,6934.0,0,0,1396000.0
0,0,0,0,85.0,316,33.0,6748.0,0,0,1396000.0
1,1,0,1,15.0,182,26.0,6313.0,0,0,1395000.0
1,1,0,0,3.0,105,25.0,6500.0,0,0,1395000.0
1,1,0,0,6.0,216,25.0,6258.0,0,0,1395000.0
1,1,2,1,0.0,103,24.0,6242.0,1,0,1394000.0
0,0,2,1,2.0,85,22.0,7230.0,0,0,1394000.0
1,1,0,1,77.0,279,34.0,6292.0,0,0,1390000.0
1,1,2,1,0.0,183,31.0,6350.0,0,0,1390000.0
1,1,1,0,7.0,161,26.0,7130.0,0,0,1389000.0
0,1,0,0,1.0,50,24.0,4761.0,0,0,1389000.0
0,1,0,0,112.0,282,32.0,6256.0,0,0,1385000.0
1,1,2,1,8.0,105,23.0,6817.0,0,0,1382000.0
0,0,2,0,1.0,116,22.0,7325.0,0,0,1378000.0
0,0,0,0,0.0,30,19.0,7153.0,0,0,1378000.0
0,0,0,1,70.0,473,36.0,6778.0,0,0,1375000.0
0,0,0,1,15.0,133,26.0,6361.0,0,0,1375000.0
0,0,0,0,15.0,108,23.0,6461.0,0,0,1375000.0
0,0,0,0,9.0,140,24.0,6556.0,0,0,1372000.0
0,0,0,1,1.0,195,26.0,5935.0,0,0,1369000.0
0,0,1,0,1.0,167,23.0,5633.0,0,0,1368000.0
0,1,1,1,32.0,312,31.0,6012.0,0,0,1368000.0
0,1,0,0,46.0,122,31.0,5257.0,0,0,1366000.0
0,1,0,0,19.0,130,27.0,5789.0,0,0,1366000.0
0,1,0,0,16.0,112,31.0,5511.0,0,0,1366000.0
1,1,1,1,20.0,173,24.0,6950.0,0,0,1364000.0
0,1,2,0,0.0,434,29.0,6368.0,0,0,1364000.0
0,0,2,1,1.0,184,25.0,6436.0,0,0,1363000.0
0,0,2,1,19.0,296,35.0,6550.0,0,0,1360000.0
0,0,2,1,0.0,151,24.0,7247.0,0,0,1358000.0
0,1,2,1,0.0,226,28.0,6500.0,0,0,1356000.0
0,0,0,0,17.0,150,23.0,6765.0,0,0,1355000.0
1,1,2,1,4.0,358,33.0,6838.0,0,0,1354000.0
0,0,2,1,0.0,85,20.0,6760.0,1,0,1352000.0
1,1,2,1,0.0,83,22.0,6435.0,0,0,1349000.0
0,0,2,0,4.0,214,26.0,7488.0,1,0,1347000.0
0,0,2,0,3.0,263,28.0,7029.0,0,0,1347000.0
0,0,1,1,57.0,400,33.0,6556.0,0,0,1346000.0
1,1,1,1,2.0,261,28.0,6555.0,0,0,1346000.0
1,1,1,1,25.0,442,36.0,6762.0,0,0,1346000.0
1,1,1,1,7.0,244,26.0,6229.0,0,0,1346000.0
1,1,1,1,0.0,85,22.0,6000.0,0,0,1346000.0
1,1,2,1,0.0,35,21.0,6506.0,0,0,1346000.0
1,1,1,1,0.0,246,29.0,6735.0,0,0,1346000.0
1,1,0,1,32.0,174,26.0,6592.0,0,0,1346000.0
1,1,0,0,5.0,22,20.0,6625.0,0,0,1346000.0
1,1,1,1,0.0,223,31.0,6550.0,0,0,1346000.0
1,1,1,1,35.0,192,25.0,6688.0,0,0,1346000.0
0,0,1,0,37.0,273,28.0,6383.0,0,0,1345000.0
1,1,2,1,10.0,214,29.0,6900.0,1,0,1342000.0
0,0,1,0,25.0,207,26.0,6622.0,0,0,1342000.0
1,1,1,1,0.0,353,31.0,6725.0,0,0,1341000.0
1,1,2,1,0.0,89,22.0,6558.0,1,0,1340000.0
0,1,0,1,46.0,255,29.0,5761.0,0,0,1334000.0
1,1,2,0,0.0,328,29.0,6050.0,0,0,1334000.0
0,1,2,1,0.0,95,24.0,6704.0,1,0,1334000.0
0,1,0,1,12.0,336,31.0,5351.0,0,0,1334000.0
1,1,2,0,0.0,273,28.0,5769.0,0,0,1334000.0
1,1,1,1,0.0,215,25.0,5976.0,0,0,1334000.0
1,1,2,0,0.0,390,32.0,6238.0,0,0,1334000.0
0,1,2,1,0.0,150,23.0,6683.0,0,0,1334000.0
1,1,2,0,0.0,455,35.0,6300.0,0,0,1334000.0
1,1,1,0,32.0,159,22.0,6589.0,0,0,1334000.0
1,1,2,0,0.0,109,23.0,6195.0,0,0,1334000.0
1,1,1,0,0.0,98,25.0,6100.0,0,0,1334000.0
1,1,2,0,0.0,130,23.0,6354.0,0,0,1334000.0
1,1,2,0,0.0,186,29.0,5850.0,0,0,1334000.0
0,1,0,0,43.0,339,32.0,6005.0,0,0,1334000.0
0,0,2,0,0.0,323,29.0,6434.0,0,0,1334000.0
0,0,1,0,12.0,179,25.0,6946.0,1,0,1334000.0
1,1,0,0,9.0,107,22.0,6507.0,0,0,1333000.0
0,0,2,0,0.0,183,24.0,6782.0,0,0,1330000.0
1,1,2,1,0.0,150,23.0,7024.0,1,0,1329000.0
1,1,2,1,7.0,442,35.0,7061.0,0,0,1329000.0
1,1,2,1,0.0,548,36.0,7064.0,0,0,1329000.0
1,1,2,1,0.0,384,32.0,6799.0,0,0,1323000.0
0,1,0,1,11.0,231,29.0,6041.0,0,0,1321000.0
0,0,2,0,0.0,161,28.0,6661.0,0,0,1320000.0
1,1,2,1,29.0,323,33.0,5650.0,0,0,1316000.0
0,1,1,0,0.0,147,24.0,6296.0,0,0,1316000.0
1,1,2,1,0.0,399,35.0,5900.0,0,0,1315000.0
0,0,1,1,0.0,342,30.0,5965.0,0,0,1315000.0
0,0,2,0,0.0,126,21.0,6568.0,0,0,1308000.0
0,0,1,1,69.0,365,31.0,6688.0,0,0,1307000.0
0,0,1,1,2.0,343,31.0,6794.0,0,0,1307000.0
0,0,0,0,68.0,313,31.0,6454.0,0,0,1307000.0
1,1,1,1,0.0,18,23.0,6750.0,1,0,1307000.0
0,0,0,0,4.0,279,30.0,6185.0,0,0,1304000.0
0,0,1,1,1.0,209,28.0,5205.0,0,0,1300000.0
1,1,2,1,1.0,463,34.0,6139.0,1,0,1300000.0
1,1,0,1,33.0,267,31.0,6250.0,0,0,1300000.0
1,1,0,0,12.0,130,26.0,6701.0,0,0,1300000.0
0,1,0,0,28.0,188,27.0,6511.0,0,0,1300000.0
0,1,0,0,23.0,134,28.0,6432.0,0,0,1300000.0
0,0,2,1,4.0,113,21.0,6867.0,0,0,1300000.0
0,1,1,0,82.0,377,32.0,6701.0,0,0,1300000.0
1,1,2,1,0.0,419,40.0,5961.0,0,0,1300000.0
0,1,0,1,11.0,402,35.0,5850.0,0,0,1300000.0
1,1,2,1,21.0,235,28.0,5750.0,1,0,1300000.0
0,1,2,1,0.0,240,28.0,5840.0,0,0,1300000.0
1,1,2,1,0.0,97,21.0,6727.0,1,0,1300000.0
0,1,0,1,14.0,381,31.0,6259.0,0,0,1300000.0
1,1,2,1,0.0,285,29.0,6442.0,0,0,1300000.0
0,0,2,1,7.0,413,31.0,6048.0,0,0,1300000.0
0,1,2,1,5.0,320,30.0,6262.0,0,0,1300000.0
1,1,0,1,3.0,286,29.0,6294.0,0,0,1300000.0
1,1,1,1,1.0,140,25.0,6386.0,0,0,1300000.0
1,1,2,1,0.0,114,25.0,6396.0,0,0,1300000.0
1,1,2,1,0.0,200,26.0,7061.0,0,0,1300000.0
1,1,1,1,8.0,218,32.0,6257.0,0,0,1300000.0
1,1,0,0,27.0,189,25.0,7149.0,1,0,1300000.0
0,0,1,0,18.0,115,22.0,7300.0,0,0,1300000.0
1,1,2,1,0.0,11,19.0,6222.0,1,0,1300000.0
1,1,2,0,0.0,98,24.0,6150.0,0,0,1296000.0
1,1,1,1,0.0,142,24.0,6477.0,0,0,1296000.0
0,0,0,0,9.0,147,26.0,6414.0,0,0,1296000.0
1,1,2,1,0.0,251,30.0,6620.0,0,0,1296000.0
0,0,1,1,25.0,453,34.0,6394.0,0,0,1296000.0
0,1,2,1,3.0,339,32.0,6068.0,0,0,1296000.0
0,0,1,0,2.0,147,28.0,7075.0,0,0,1296000.0
1,1,2,1,0.0,306,28.0,6971.0,0,0,1295000.0
0,1,2,1,0.0,433,37.0,5682.0,0,0,1295000.0
1,1,2,1,0.0,226,29.0,6019.0,0,0,1295000.0
0,1,2,1,0.0,118,26.0,5700.0,1,0,1295000.0
0,1,2,1,0.0,75,24.0,6000.0,0,0,1295000.0
0,1,2,1,0.0,290,29.0,6047.0,0,0,1295000.0
0,1,2,1,1.0,303,31.0,5592.0,0,0,1295000.0
0,0,2,1,0.0,91,24.0,6764.0,0,0,1293000.0
0,1,1,1,93.0,316,31.0,6250.0,1,0,1293000.0
0,1,0,0,79.0,185,31.0,6265.0,0,0,1293000.0
0,1,1,0,1.0,246,29.0,6285.0,0,0,1293000.0
0,1,0,0,20.0,215,30.0,6268.0,0,0,1293000.0
0,0,0,0,0.0,11,18.0,6834.0,0,0,1292000.0
0,1,1,0,2.0,225,29.0,6029.0,0,0,1292000.0
0,0,2,0,0.0,244,32.0,6499.0,0,0,1291000.0
0,0,1,0,92.0,350,29.0,6711.0,0,0,1290000.0
0,0,0,0,31.0,212,27.0,6786.0,0,0,1290000.0
0,0,0,0,17.0,307,29.0,6383.0,0,0,1286000.0
0,0,2,1,0.0,169,26.0,6933.0,0,0,1285000.0
1,1,2,1,0.0,71,23.0,6346.0,0,0,1284000.0
1,1,0,1,0.0,61,22.0,6730.0,0,0,1284000.0
1,1,2,1,0.0,187,28.0,7233.0,0,0,1284000.0
0,0,0,0,2.0,246,26.0,6281.0,0,0,1283000.0
1,1,2,1,11.0,135,27.0,7091.0,0,0,1280000.0
1,1,2,1,11.0,168,24.0,7000.0,0,0,1280000.0
1,1,2,1,0.0,68,24.0,6530.0,0,0,1280000.0
1,1,0,1,1.0,65,24.0,6250.0,1,0,1280000.0
1,1,1,0,55.0,342,30.0,6800.0,0,0,1280000.0
1,1,1,0,4.0,86,22.0,5900.0,0,0,1280000.0
1,1,0,1,13.0,268,29.0,6136.0,0,0,1280000.0
1,1,0,1,46.0,282,27.0,6450.0,1,0,1280000.0
1,1,1,1,15.0,128,26.0,6650.0,0,0,1280000.0
1,1,2,1,1.0,66,22.0,6361.0,0,0,1280000.0
0,1,2,1,11.0,299,32.0,5714.0,0,0,1280000.0
1,1,0,1,0.0,244,29.0,6722.0,0,0,1280000.0
1,1,2,1,0.0,236,26.0,6525.0,0,0,1280000.0
1,1,0,1,35.0,200,26.0,7310.0,0,0,1280000.0
0,0,2,1,0.0,180,26.0,6362.0,0,0,1279000.0
0,0,0,0,42.0,303,27.0,6397.0,0,0,1278000.0
1,1,2,1,0.0,386,30.0,7190.0,0,0,1276000.0
0,0,1,0,58.0,282,28.0,6434.0,0,0,1274000.0
0,1,0,0,64.0,242,28.0,6322.0,0,0,1274000.0
0,1,0,0,73.0,266,33.0,5388.0,0,0,1274000.0
1,1,0,1,43.0,192,28.0,7167.0,0,0,1269000.0
0,0,2,0,4.0,207,32.0,7101.0,0,0,1268000.0
0,0,1,1,20.0,306,27.0,6688.0,0,0,1265000.0
1,1,2,1,0.0,71,22.0,6750.0,0,0,1265000.0
0,1,2,1,0.0,353,31.0,7000.0,0,0,1264000.0
0,1,1,1,68.0,396,32.0,7000.0,1,0,1264000.0
1,1,2,1,0.0,110,23.0,7005.0,0,0,1264000.0
0,1,0,0,4.0,29,22.0,4393.0,0,0,1262000.0
1,1,2,1,1.0,247,26.0,6806.0,0,0,1260000.0
1,1,2,1,0.0,282,32.0,6739.0,0,0,1260000.0
1,1,2,1,0.0,295,28.0,6753.0,0,0,1260000.0
0,0,1,0,4.0,193,27.0,6500.0,0,0,1259000.0
0,0,1,0,24.0,210,27.0,6574.0,0,0,1257000.0
0,0,0,0,24.0,228,28.0,6512.0,0,0,1257000.0
0,1,0,0,11.0,170,27.0,6038.0,0,0,1255000.0
0,0,1,1,0.0,189,26.0,6512.0,0,0,1255000.0
1,1,2,1,0.0,91,20.0,6698.0,0,0,1253000.0
1,1,1,1,10.0,165,27.0,6297.0,0,0,1251000.0
1,1,2,1,0.0,110,23.0,7388.0,1,0,1251000.0
0,0,2,1,20.0,440,34.0,5910.0,0,0,1250000.0
0,0,2,0,0.0,65,24.0,6435.0,1,0,1248000.0
0,0,0,0,27.0,95,22.0,6706.0,0,0,1248000.0
0,0,1,0,74.0,418,32.0,5900.0,0,0,1247000.0
1,1,0,1,18.0,199,27.0,6500.0,0,0,1247000.0
1,1,1,1,8.0,212,25.0,6628.0,0,0,1247000.0
1,1,1,1,0.0,184,25.0,6922.0,0,0,1247000.0
1,1,0,1,36.0,285,30.0,5890.0,0,0,1247000.0
1,1,1,1,0.0,84,21.0,6352.0,0,0,1247000.0
1,1,0,1,0.0,183,25.0,6558.0,0,0,1247000.0
0,0,2,1,26.0,181,27.0,6033.0,0,0,1247000.0
1,1,0,1,48.0,126,23.0,6711.0,0,0,1247000.0
1,1,1,1,29.0,322,33.0,5885.0,0,0,1247000.0
0,1,2,1,0.0,113,24.0,5975.0,1,0,1247000.0
1,1,2,1,0.0,78,23.0,6240.0,0,0,1247000.0
1,1,1,1,0.0,95,22.0,6500.0,0,0,1247000.0
0,0,1,1,2.0,272,30.0,6570.0,0,0,1247000.0
1,1,1,1,6.0,108,22.0,6200.0,0,0,1247000.0
1,1,0,1,7.0,227,28.0,6915.0,0,0,1247000.0
0,1,0,0,54.0,116,26.0,5750.0,0,0,1244000.0
0,0,0,1,0.0,465,33.0,6493.0,0,0,1244000.0
0,0,1,0,0.0,148,23.0,6328.0,0,0,1243000.0
0,1,0,0,76.0,201,28.0,5250.0,0,0,1242000.0
0,1,0,0,21.0,174,29.0,5508.0,0,0,1242000.0
0,1,0,0,4.0,202,29.0,5522.0,0,0,1242000.0
0,0,2,1,3.0,354,30.0,6978.0,0,0,1240000.0
1,1,2,1,1.0,202,25.0,6625.0,0,0,1240000.0
0,0,2,1,0.0,217,25.0,7405.0,0,0,1238000.0
1,1,2,1,0.0,315,30.0,6479.0,0,0,1237000.0
0,0,2,0,2.0,267,31.0,6193.0,0,0,1235000.0
1,1,2,1,0.0,266,30.0,7032.0,1,0,1234000.0
0,1,2,0,0.0,102,25.0,5927.0,0,0,1231000.0
0,0,0,1,23.0,236,28.0,6250.0,0,0,1230000.0
0,0,0,1,44.0,315,29.0,6516.0,0,0,1230000.0
0,0,1,0,45.0,222,26.0,7000.0,0,0,1230000.0
0,0,0,0,69.0,390,30.0,6016.0,0,0,1230000.0
0,0,1,1,63.0,236,30.0,6492.0,0,0,1230000.0
0,0,2,1,0.0,234,26.0,6260.0,0,0,1230000.0
0,0,1,0,38.0,373,29.0,6555.0,0,0,1230000.0
0,1,0,0,12.0,125,25.0,5818.0,0,0,1229000.0
0,0,0,1,1.0,175,23.0,6578.0,0,0,1227000.0
1,1,2,1,4.0,229,28.0,7215.0,1,0,1227000.0
0,0,0,1,18.0,327,35.0,6517.0,0,0,1225000.0
1,1,2,1,4.0,256,31.0,7000.0,1,0,1223000.0
1,1,2,1,0.0,238,26.0,7000.0,0,0,1223000.0
1,1,2,1,0.0,446,31.0,7010.0,0,0,1223000.0
0,0,2,1,0.0,129,22.0,6755.0,0,0,1222000.0
1,1,2,1,3.0,73,25.0,6259.0,0,0,1222000.0
0,0,2,1,0.0,159,24.0,7099.0,0,0,1219000.0
0,0,0,1,11.0,297,30.0,6274.0,0,0,1219000.0
0,0,0,0,22.0,177,27.0,6996.0,0,0,1217000.0
0,0,0,0,10.0,162,24.0,6470.0,0,0,1217000.0
1,1,2,1,0.0,184,25.0,6563.0,0,0,1216000.0
1,1,2,1,1.0,258,30.0,6851.0,0,0,1216000.0
1,1,2,1,0.0,300,29.0,7068.0,0,0,1215000.0
1,1,0,0,17.0,127,23.0,6889.0,0,0,1215000.0
0,0,0,0,49.0,314,30.0,6450.0,0,0,1213000.0
1,1,2,0,0.0,18,21.0,5950.0,1,0,1213000.0
1,1,2,1,0.0,37,21.0,6600.0,0,0,1213000.0
0,1,1,1,0.0,166,25.0,5829.0,0,0,1213000.0
0,1,0,1,16.0,75,22.0,6003.0,0,0,1213000.0
1,1,0,0,5.0,460,32.0,6000.0,0,0,1213000.0
1,1,1,1,6.0,230,28.0,6918.0,0,0,1213000.0
0,1,0,1,13.0,81,21.0,6139.0,0,0,1213000.0
0,0,0,1,20.0,106,21.0,5870.0,0,0,1213000.0
0,1,2,0,0.0,480,33.0,5839.0,0,0,1213000.0
1,1,2,1,0.0,82,23.0,5579.0,0,0,1213000.0
0,0,1,1,1.0,46,19.0,5774.0,0,0,1213000.0
1,1,1,0,7.0,105,24.0,6217.0,0,0,1213000.0
0,1,0,0,27.0,468,33.0,6254.0,0,0,1213000.0
1,1,0,1,11.0,95,23.0,5950.0,0,0,1213000.0
1,1,1,1,8.0,160,24.0,6386.0,0,0,1213000.0
0,0,2,1,0.0,106,23.0,6084.0,1,0,1213000.0
0,0,2,1,0.0,182,26.0,5959.0,0,0,1213000.0
0,1,0,0,4.0,127,27.0,6372.0,0,0,1213000.0
1,1,2,1,1.0,73,24.0,6278.0,0,0,1213000.0
0,1,1,0,10.0,84,23.0,6318.0,0,0,1213000.0
1,1,2,1,0.0,68,22.0,6318.0,1,0,1213000.0
0,1,2,0,0.0,200,26.0,6324.0,0,0,1213000.0
1,1,2,0,0.0,56,22.0,6286.0,0,0,1213000.0
1,1,2,1,0.0,33,19.0,5100.0,0,0,1213000.0
1,1,0,0,31.0,89,22.0,6158.0,0,0,1213000.0
1,1,2,0,0.0,247,30.0,6300.0,0,0,1213000.0
0,1,1,1,19.0,361,29.0,5881.0,0,0,1213000.0
1,1,0,1,26.0,166,24.0,6406.0,0,0,1213000.0
1,1,1,0,18.0,180,26.0,7506.0,0,0,1213000.0
1,1,1,0,108.0,326,36.0,5500.0,0,0,1213000.0
0,1,1,0,7.0,161,25.0,6429.0,0,0,1213000.0
0,1,2,0,0.0,403,30.0,5408.0,0,0,1213000.0
0,1,1,1,13.0,134,29.0,5903.0,0,0,1213000.0
0,1,2,1,0.0,47,21.0,6094.0,1,0,1213000.0
1,1,1,0,2.0,203,25.0,6380.0,1,0,1213000.0
0,1,2,0,0.0,226,27.0,6173.0,0,0,1213000.0
0,1,2,0,0.0,61,21.0,6328.0,1,0,1213000.0
1,1,1,0,48.0,248,27.0,6508.0,0,0,1213000.0
1,1,2,0,0.0,9,18.0,5640.0,0,0,1213000.0
0,1,0,1,55.0,288,31.0,6224.0,0,0,1213000.0
1,1,2,0,0.0,140,26.0,6250.0,0,0,1213000.0
0,0,0,0,0.0,103,23.0,6198.0,0,0,1213000.0
1,1,1,0,1.0,209,26.0,6163.0,0,0,1213000.0
1,1,2,1,0.0,35,18.0,6455.0,0,0,1213000.0
0,0,2,1,0.0,96,22.0,6402.0,0,0,1213000.0
1,1,2,0,0.0,14,21.0,5900.0,0,0,1213000.0
0,1,0,0,31.0,444,31.0,6309.0,0,0,1213000.0
0,1,0,1,19.0,126,24.0,6187.0,0,0,1213000.0
0,0,2,0,0.0,144,25.0,6539.0,1,0,1210000.0
0,0,1,1,71.0,303,30.0,7059.0,1,0,1210000.0
1,1,2,1,1.0,89,21.0,6721.0,0,0,1209000.0
1,1,1,1,0.0,129,24.0,6717.0,0,0,1208000.0
0,0,1,0,15.0,259,32.0,6226.0,0,0,1208000.0
0,0,0,1,28.0,251,29.0,6078.0,0,0,1207000.0
0,0,1,1,2.0,315,29.0,6252.0,0,0,1207000.0
1,1,2,1,0.0,224,25.0,6484.0,0,0,1205000.0
0,0,0,0,5.0,65,24.0,6715.0,0,0,1204000.0
0,0,1,0,0.0,220,26.0,6249.0,0,0,1204000.0
0,0,1,0,76.0,342,34.0,6500.0,0,0,1201000.0
0,1,0,0,53.0,160,29.0,6000.0,0,0,1200000.0
0,1,2,0,0.0,48,21.0,6043.0,0,0,1200000.0
1,1,2,1,1.0,85,24.0,6877.0,1,0,1200000.0
1,1,0,0,43.0,269,28.0,7004.0,0,0,1200000.0
0,0,0,0,34.0,159,27.0,5974.0,0,0,1199000.0
1,1,0,0,21.0,176,27.0,6183.0,0,0,1197000.0
0,1,1,1,0.0,287,34.0,5908.0,0,0,1197000.0
1,1,0,1,24.0,203,27.0,6501.0,1,0,1197000.0
1,1,1,1,0.0,149,25.0,6150.0,0,0,1197000.0
1,1,1,0,0.0,219,27.0,6250.0,0,0,1197000.0
1,1,2,1,2.0,200,29.0,6170.0,0,0,1197000.0
0,1,1,0,29.0,223,31.0,6259.0,0,0,1197000.0
0,1,2,1,0.0,78,24.0,5850.0,0,0,1197000.0
0,0,2,1,21.0,287,30.0,7110.0,0,0,1197000.0
0,0,1,1,0.0,305,28.0,6952.0,0,0,1197000.0
1,1,0,1,12.0,230,31.0,6132.0,0,0,1197000.0
0,1,1,1,1.0,114,25.0,6030.0,0,0,1197000.0
1,1,2,1,1.0,119,22.0,6192.0,0,0,1197000.0
1,1,1,1,0.0,83,25.0,6400.0,0,0,1197000.0
0,0,1,1,35.0,315,31.0,5709.0,0,0,1197000.0
1,1,1,1,9.0,209,27.0,6421.0,0,0,1197000.0
1,1,2,1,0.0,313,31.0,6235.0,0,0,1197000.0
0,0,0,1,30.0,169,26.0,6287.0,1,0,1197000.0
0,1,1,1,0.0,323,29.0,6511.0,0,0,1197000.0
1,1,2,1,0.0,72,23.0,6700.0,0,0,1197000.0
1,1,2,1,0.0,344,32.0,6500.0,0,0,1197000.0
1,1,0,0,26.0,183,25.0,6571.0,0,0,1196000.0
0,0,1,0,56.0,288,32.0,6218.0,0,0,1196000.0
0,0,2,1,0.0,247,28.0,5799.0,0,0,1196000.0
0,1,0,1,2.0,255,28.0,6268.0,0,0,1189000.0
0,0,0,1,32.0,240,29.0,5846.0,0,0,1187000.0
0,0,2,1,112.0,430,36.0,6230.0,0,0,1187000.0
0,0,0,0,38.0,167,29.0,6202.0,0,0,1186000.0
1,1,0,0,29.0,308,27.0,6900.0,0,0,1186000.0
1,1,2,1,0.0,61,20.0,7101.0,0,0,1184000.0
1,1,2,1,0.0,415,36.0,6972.0,0,0,1184000.0
0,1,0,0,0.0,260,25.0,6052.0,0,0,1183000.0
0,0,0,0,12.0,227,29.0,6000.0,0,0,1182000.0
0,0,2,0,0.0,297,28.0,6532.0,0,0,1181000.0
0,0,2,1,3.0,143,23.0,6985.0,0,0,1179000.0
0,0,2,1,1.0,445,36.0,6116.0,0,0,1176000.0
0,1,2,1,0.0,48,22.0,6478.0,1,0,1172000.0
0,0,1,1,27.0,152,23.0,6518.0,0,0,1170000.0
0,0,0,1,27.0,367,34.0,6000.0,0,0,1170000.0
0,0,0,1,23.0,358,30.0,6675.0,0,0,1170000.0
0,1,2,1,1.0,285,32.0,6357.0,0,0,1170000.0
0,0,1,0,7.0,281,28.0,7106.0,0,0,1169000.0
1,1,2,1,0.0,313,30.0,7000.0,0,0,1169000.0
0,0,1,1,3.0,301,30.0,6271.0,0,0,1168000.0
0,0,0,1,11.0,156,25.0,6392.0,0,0,1167000.0
0,1,2,0,0.0,487,32.0,6206.0,0,0,1167000.0
0,1,0,0,16.0,343,32.0,6300.0,0,0,1167000.0
0,0,0,1,4.0,235,27.0,6490.0,0,0,1167000.0
0,0,2,1,93.0,462,34.0,7486.0,1,0,1167000.0
